trigger_level,trigger_hour,atr_level,goal_hour,percent_complete,raw_count,direction
0.5,1400,-0.236,1400,44.0,265,Below
0.5,1400,0.0,1400,83.8,4,Above
0.5,1400,0.0,1400,26.9,182,Below
0.5,1400,0.236,1400,77.3,161,Above
0.5,1400,0.236,1400,91.5,179,Below
0.5,1400,0.382,1400,48.9,109,Above
0.5,1400,0.382,1400,88.8,67,Below
0.5,1400,0.5,1400,78.2,85,Above
0.5,1400,0.5,1400,70.3,269,Below
0.5,1400,0.618,1400,18.9,96,Above
0.5,1400,0.618,1400,33.3,273,Below
0.5,1400,0.786,1400,37.9,58,Above
0.5,1400,0.786,1400,91.3,48,Below
0.5,1400,1.0,1400,64.0,16,Above
0.5,1400,1.0,1400,17.5,69,Below
0.5,1500,-1.0,1500,29.6,162,Above
0.5,1500,-1.0,1500,93.8,112,Below
0.5,1500,-0.786,1500,8.2,201,Above
0.5,1500,-0.786,1500,47.4,291,Below
0.5,1500,-0.618,1500,39.2,123,Above
0.5,1500,-0.618,1500,93.0,163,Below
0.5,1500,-0.5,1500,17.3,67,Above
0.5,1500,-0.5,1500,37.0,34,Below
0.5,1500,-0.382,1500,95.7,180,Above
0.5,1500,-0.382,1500,92.2,35,Below
0.5,1500,-0.236,1500,48.9,146,Above
0.5,1500,-0.236,1500,24.3,100,Below
0.5,1500,0.0,1500,88.1,223,Above
0.5,1500,0.0,1500,93.5,102,Below
0.5,1500,0.236,1500,95.3,99,Above
0.5,1500,0.236,1500,11.5,164,Below
0.5,1500,0.382,1500,78.5,84,Above
0.5,1500,0.382,1500,78.6,121,Below
0.5,1500,0.5,1500,78.2,261,Above
0.5,1500,0.5,1500,65.8,212,Below
0.5,1500,0.618,1500,69.8,2,Above
0.5,1500,0.618,1500,14.0,183,Below
0.5,1500,0.786,1500,7.1,258,Above
0.5,1500,0.786,1500,70.2,52,Below
0.5,1500,1.0,1500,66.8,169,Above
0.5,1500,1.0,1500,84.7,237,Below
0.5,1600,-1.0,1600,62.2,20,Above
0.5,1600,-1.0,1600,44.8,147,Below
0.5,1600,-0.786,1600,43.1,26,Above
0.5,1600,-0.786,1600,57.1,103,Below
0.5,1600,-0.618,1600,69.4,59,Above
0.5,1600,-0.618,1600,4.9,173,Below
0.5,1600,-0.5,1600,35.5,230,Above
0.5,1600,-0.5,1600,20.3,39,Below
0.5,1600,-0.382,1600,30.7,275,Above
0.5,1600,-0.382,1600,63.4,215,Below
0.5,1600,-0.236,1600,87.3,98,Above
0.5,1600,-0.236,1600,95.7,59,Below
0.5,1600,0.0,1600,37.3,66,Above
0.5,1600,0.0,1600,81.7,202,Below
0.5,1600,0.236,1600,27.7,258,Above
0.5,1600,0.236,1600,78.7,76,Below
0.5,1600,0.382,1600,16.1,22,Above
0.5,1600,0.382,1600,93.2,31,Below
0.5,1600,0.5,1600,99.2,142,Above
0.5,1600,0.5,1600,14.4,218,Below
0.5,1600,0.618,1600,60.2,253,Above
0.5,1600,0.618,1600,25.2,194,Below
0.5,1600,0.786,1600,86.3,262,Above
0.5,1600,0.786,1600,75.7,82,Below
0.5,1600,1.0,1600,90.5,54,Above
0.5,1600,1.0,1600,10.1,153,Below
0.618,OPEN,-1.0,OPEN,59.2,37,Above
0.618,OPEN,-1.0,OPEN,4.1,96,Below
0.618,OPEN,-0.786,OPEN,15.3,217,Above
0.618,OPEN,-0.786,OPEN,99.9,155,Below
0.618,OPEN,-0.618,OPEN,46.9,102,Above
0.618,OPEN,-0.618,OPEN,58.2,145,Below
0.618,OPEN,-0.5,OPEN,20.5,57,Above
0.618,OPEN,-0.5,OPEN,83.3,164,Below
0.618,OPEN,-0.382,OPEN,17.3,234,Above
0.618,OPEN,-0.382,OPEN,8.6,52,Below
0.618,OPEN,-0.236,OPEN,74.4,134,Above
0.618,OPEN,-0.236,OPEN,31.7,152,Below
0.618,OPEN,0.0,OPEN,22.4,215,Above
0.618,OPEN,0.0,OPEN,17.8,13,Below
0.618,OPEN,0.236,OPEN,12.4,103,Above
0.618,OPEN,0.236,OPEN,24.1,225,Below
0.618,OPEN,0.382,OPEN,99.8,15,Above
0.618,OPEN,0.382,OPEN,60.3,98,Below
0.618,OPEN,0.5,OPEN,65.5,195,Above
0.618,OPEN,0.5,OPEN,66.7,233,Below
0.618,OPEN,0.618,OPEN,87.8,159,Above
0.618,OPEN,0.618,OPEN,51.6,79,Below
0.618,OPEN,0.786,OPEN,97.2,106,Above
0.618,OPEN,0.786,OPEN,14.5,7,Below
0.618,OPEN,1.0,OPEN,59.0,236,Above
0.618,OPEN,1.0,OPEN,72.3,201,Below
0.618,0900,-1.0,0900,24.5,294,Above
0.618,0900,-1.0,0900,15.1,231,Below
0.618,0900,-0.786,0900,92.1,270,Above
0.618,0900,-0.786,0900,57.4,141,Below
0.618,0900,-0.618,0900,78.8,106,Above
0.618,0900,-0.618,0900,29.0,9,Below
0.618,0900,-0.5,0900,12.6,173,Above
0.618,0900,-0.5,0900,90.8,196,Below
0.618,0900,-0.382,0900,80.4,45,Above
0.618,0900,-0.382,0900,38.3,170,Below
0.618,0900,-0.236,0900,65.8,166,Above
0.618,0900,-0.236,0900,96.5,107,Below
0.618,0900,0.0,0900,20.3,117,Above
0.618,0900,0.0,0900,53.2,86,Below
0.618,0900,0.236,0900,10.4,280,Above
0.618,0900,0.236,0900,64.7,155,Below
0.618,0900,0.382,0900,51.3,3,Above
0.618,0900,0.382,0900,53.4,60,Below
0.618,0900,0.5,0900,15.1,146,Above
0.618,0900,0.5,0900,4.6,68,Below
0.618,0900,0.618,0900,52.1,153,Above
0.618,0900,0.618,0900,59.7,231,Below
0.618,0900,0.786,0900,76.7,15,Above
0.618,0900,0.786,0900,21.9,183,Below
0.618,0900,1.0,0900,45.5,250,Above
0.618,0900,1.0,0900,13.3,266,Below
0.618,1000,-1.0,1000,85.2,96,Above
0.618,1000,-1.0,1000,38.1,286,Below
0.618,1000,-0.786,1000,49.7,154,Above
0.618,1000,-0.786,1000,66.3,262,Below
0.618,1000,-0.618,1000,74.7,151,Above
0.618,1000,-0.618,1000,55.8,266,Below
0.618,1000,-0.5,1000,31.7,133,Above
0.618,1000,-0.5,1000,39.7,183,Below
0.618,1000,-0.382,1000,82.9,206,Above
0.618,1000,-0.382,1000,21.8,96,Below
0.618,1000,-0.236,1000,26.7,212,Above
0.618,1000,-0.236,1000,36.0,266,Below
0.618,1000,0.0,1000,31.0,107,Above
0.618,1000,0.0,1000,95.7,10,Below
0.618,1000,0.236,1000,8.5,214,Above
0.618,1000,0.236,1000,56.9,24,Below
0.618,1000,0.382,1000,47.4,224,Above
0.618,1000,0.382,1000,12.3,201,Below
0.618,1000,0.5,1000,68.1,122,Above
0.618,1000,0.5,1000,12.2,106,Below
0.618,1000,0.618,1000,17.5,134,Above
0.618,1000,0.618,1000,66.3,262,Below
0.618,1000,0.786,1000,21.4,24,Above
0.618,1000,0.786,1000,65.8,72,Below
0.618,1000,1.0,1000,10.5,172,Above
0.618,1000,1.0,1000,55.3,225,Below
0.618,1100,-1.0,1100,67.4,289,Above
0.618,1100,-1.0,1100,49.4,269,Below
0.618,1100,-0.786,1100,36.8,54,Above
0.618,1100,-0.786,1100,60.2,191,Below
0.618,1100,-0.618,1100,75.4,226,Above
0.618,1100,-0.618,1100,63.9,10,Below
0.618,1100,-0.5,1100,32.1,286,Above
0.618,1100,-0.5,1100,76.9,74,Below
0.618,1100,-0.382,1100,60.6,160,Above
0.618,1100,-0.382,1100,13.3,271,Below
0.618,1100,-0.236,1100,94.5,195,Above
0.618,1100,-0.236,1100,83.9,239,Below
0.618,1100,0.0,1100,74.6,18,Above
0.618,1100,0.0,1100,80.0,178,Below
0.618,1100,0.236,1100,80.4,232,Above
0.618,1100,0.236,1100,24.8,273,Below
0.618,1100,0.382,1100,11.9,135,Above
0.618,1100,0.382,1100,4.2,220,Below
0.618,1100,0.5,1100,42.8,27,Above
0.618,1100,0.5,1100,8.3,256,Below
0.618,1100,0.618,1100,55.8,269,Above
0.618,1100,0.618,1100,46.1,53,Below
0.618,1100,0.786,1100,52.3,293,Above
0.618,1100,0.786,1100,48.1,285,Below
0.618,1100,1.0,1100,2.8,54,Above
0.618,1100,1.0,1100,64.2,282,Below
0.618,1200,-1.0,1200,59.1,257,Above
0.618,1200,-1.0,1200,93.3,44,Below
0.618,1200,-0.786,1200,31.7,136,Above
0.618,1200,-0.786,1200,9.4,207,Below
0.618,1200,-0.618,1200,20.9,292,Above
0.618,1200,-0.618,1200,33.1,269,Below
0.618,1200,-0.5,1200,58.2,54,Above
0.618,1200,-0.5,1200,98.4,151,Below
0.618,1200,-0.382,1200,53.6,8,Above
0.618,1200,-0.382,1200,96.3,62,Below
0.618,1200,-0.236,1200,87.7,152,Above
0.618,1200,-0.236,1200,83.0,155,Below
0.618,1200,0.0,1200,23.2,135,Above
0.618,1200,0.0,1200,71.2,59,Below
0.618,1200,0.236,1200,34.3,39,Above
0.618,1200,0.236,1200,34.2,113,Below
0.618,1200,0.382,1200,50.3,243,Above
0.618,1200,0.382,1200,79.9,44,Below
0.618,1200,0.5,1200,21.3,273,Above
0.618,1200,0.5,1200,77.2,211,Below
0.618,1200,0.618,1200,57.3,51,Above
0.618,1200,0.618,1200,4.7,281,Below
0.618,1200,0.786,1200,93.2,178,Above
0.618,1200,0.786,1200,53.7,258,Below
0.618,1200,1.0,1200,33.9,243,Above
0.618,1200,1.0,1200,97.7,171,Below
0.618,1300,-1.0,1300,74.3,32,Above
0.618,1300,-1.0,1300,2.2,50,Below
0.618,1300,-0.786,1300,27.6,71,Above
0.618,1300,-0.786,1300,57.5,36,Below
0.618,1300,-0.618,1300,15.7,102,Above
0.618,1300,-0.618,1300,31.3,27,Below
0.618,1300,-0.5,1300,70.3,216,Above
0.618,1300,-0.5,1300,72.1,122,Below
0.618,1300,-0.382,1300,2.7,44,Above
0.618,1300,-0.382,1300,74.9,280,Below
0.618,1300,-0.236,1300,93.7,244,Above
0.618,1300,-0.236,1300,14.0,162,Below
0.618,1300,0.0,1300,37.4,35,Above
0.618,1300,0.0,1300,58.2,154,Below
0.618,1300,0.236,1300,9.7,81,Above
0.618,1300,0.236,1300,43.7,6,Below
0.618,1300,0.382,1300,67.0,49,Above
0.618,1300,0.382,1300,97.8,253,Below
0.618,1300,0.5,1300,80.6,170,Above
0.618,1300,0.5,1300,13.4,299,Below
0.618,1300,0.618,1300,26.0,129,Above
0.618,1300,0.618,1300,53.0,252,Below
0.618,1300,0.786,1300,15.0,36,Above
0.618,1300,0.786,1300,67.5,213,Below
0.618,1300,1.0,1300,76.0,153,Above
0.618,1300,1.0,1300,3.3,169,Below
0.618,1400,-1.0,1400,98.9,126,Above
0.618,1400,-1.0,1400,14.6,277,Below
0.618,1400,-0.786,1400,49.7,101,Above
0.618,1400,-0.786,1400,17.8,250,Below
0.618,1400,-0.618,1400,22.9,169,Above
0.618,1400,-0.618,1400,68.9,21,Below
0.618,1400,-0.5,1400,97.5,230,Above
0.618,1400,-0.5,1400,43.0,199,Below
0.618,1400,-0.382,1400,19.8,59,Above
0.618,1400,-0.382,1400,13.7,230,Below
0.618,1400,-0.236,1400,30.8,268,Above
0.618,1400,-0.236,1400,52.0,215,Below
0.618,1400,0.0,1400,11.9,126,Above
0.618,1400,0.0,1400,17.4,87,Below
0.618,1400,0.236,1400,9.0,241,Above
0.618,1400,0.236,1400,30.5,165,Below
0.618,1400,0.382,1400,56.3,71,Above
0.618,1400,0.382,1400,91.2,15,Below
0.618,1400,0.5,1400,37.1,261,Above
0.618,1400,0.5,1400,81.5,224,Below
0.618,1400,0.618,1400,92.3,247,Above
0.618,1400,0.618,1400,8.0,73,Below
0.618,1400,0.786,1400,4.4,17,Above
0.618,1400,0.786,1400,49.1,222,Below
0.618,1400,1.0,1400,37.2,288,Above
0.618,1400,1.0,1400,74.3,269,Below
0.618,1500,-1.0,1500,82.8,230,Above
0.618,1500,-1.0,1500,77.6,38,Below
0.618,1500,-0.786,1500,89.4,198,Above
0.618,1500,-0.786,1500,16.4,153,Below
0.618,1500,-0.618,1500,13.8,197,Above
0.618,1500,-0.618,1500,17.2,28,Below
0.618,1500,-0.5,1500,91.7,175,Above
0.618,1500,-0.5,1500,65.7,230,Below
0.618,1500,-0.382,1500,35.0,152,Above
0.618,1500,-0.382,1500,69.0,281,Below
0.618,1500,-0.236,1500,5.5,113,Above
0.618,1500,-0.236,1500,35.9,173,Below
0.618,1500,0.0,1500,66.9,161,Above
0.618,1500,0.0,1500,44.3,193,Below
0.618,1500,0.236,1500,75.1,23,Above
0.618,1500,0.236,1500,4.9,60,Below
0.618,1500,0.382,1500,68.0,208,Above
0.618,1500,0.382,1500,85.5,102,Below
0.618,1500,0.5,1500,74.1,101,Above
0.618,1500,0.5,1500,58.1,168,Below
0.618,1500,0.618,1500,91.3,91,Above
0.618,1500,0.618,1500,4.1,228,Below
0.618,1500,0.786,1500,89.2,169,Above
0.618,1500,0.786,1500,98.4,114,Below
0.618,1500,1.0,1500,67.3,263,Above
0.618,1500,1.0,1500,66.1,261,Below
0.618,1600,-1.0,1600,20.5,262,Above
0.618,1600,-1.0,1600,38.6,229,Below
0.618,1600,-0.786,1600,9.7,206,Above
0.618,1600,-0.786,1600,59.9,44,Below
0.618,1600,-0.618,1600,93.0,234,Above
0.618,1600,-0.618,1600,19.9,119,Below
0.618,1600,-0.5,1600,57.1,156,Above
0.618,1600,-0.5,1600,89.0,154,Below
0.618,1600,-0.382,1600,93.6,84,Above
0.618,1600,-0.382,1600,41.8,17,Below
0.618,1600,-0.236,1600,33.3,242,Above
0.618,1600,-0.236,1600,36.6,213,Below
0.618,1600,0.0,1600,53.3,4,Above
0.618,1600,0.0,1600,44.5,79,Below
0.618,1600,0.236,1600,25.8,109,Above
0.618,1600,0.236,1600,15.2,295,Below
0.618,1600,0.382,1600,53.6,195,Above
0.618,1600,0.382,1600,51.0,224,Below
0.618,1600,0.5,1600,39.7,49,Above
0.618,1600,0.5,1600,21.1,153,Below
0.618,1600,0.618,1600,4.8,300,Above
0.618,1600,0.618,1600,28.1,48,Below
0.618,1600,0.786,1600,53.8,58,Above
0.618,1600,0.786,1600,58.6,140,Below
0.618,1600,1.0,1600,65.2,129,Above
0.618,1600,1.0,1600,13.5,192,Below
0.786,OPEN,-1.0,OPEN,0.8,208,Above
0.786,OPEN,-1.0,OPEN,59.3,146,Below
0.786,OPEN,-0.786,OPEN,79.3,297,Above
0.786,OPEN,-0.786,OPEN,31.7,240,Below
0.786,OPEN,-0.618,OPEN,41.1,11,Above
0.786,OPEN,-0.618,OPEN,43.9,263,Below
0.786,OPEN,-0.5,OPEN,61.8,265,Above
0.786,OPEN,-0.5,OPEN,72.5,115,Below
0.786,OPEN,-0.382,OPEN,46.2,238,Above
0.786,OPEN,-0.382,OPEN,74.7,91,Below
0.786,OPEN,-0.236,OPEN,85.6,258,Above
0.786,OPEN,-0.236,OPEN,34.7,249,Below
0.786,OPEN,0.0,OPEN,48.7,276,Above
0.786,OPEN,0.0,OPEN,43.5,248,Below
0.786,OPEN,0.236,OPEN,82.5,250,Above
0.786,OPEN,0.236,OPEN,7.9,125,Below
0.786,OPEN,0.382,OPEN,65.3,163,Above
0.786,OPEN,0.382,OPEN,82.8,277,Below
0.786,OPEN,0.5,OPEN,25.3,274,Above
0.786,OPEN,0.5,OPEN,89.6,204,Below
0.786,OPEN,0.618,OPEN,20.4,113,Above
0.786,OPEN,0.618,OPEN,8.9,207,Below
0.786,OPEN,0.786,OPEN,37.7,70,Above
0.786,OPEN,0.786,OPEN,13.0,34,Below
0.786,OPEN,1.0,OPEN,48.6,37,Above
0.786,OPEN,1.0,OPEN,54.4,241,Below
0.786,0900,-1.0,0900,88.1,143,Above
0.786,0900,-1.0,0900,1.7,31,Below
0.786,0900,-0.786,0900,57.4,250,Above
0.786,0900,-0.786,0900,45.4,150,Below
0.786,0900,-0.618,0900,99.7,93,Above
0.786,0900,-0.618,0900,96.0,270,Below
0.786,0900,-0.5,0900,25.0,194,Above
0.786,0900,-0.5,0900,45.5,115,Below
0.786,0900,-0.382,0900,48.3,248,Above
0.786,0900,-0.382,0900,19.7,181,Below
0.786,0900,-0.236,0900,69.9,194,Above
0.786,0900,-0.236,0900,0.8,249,Below
0.786,0900,0.0,0900,57.1,240,Above
0.786,0900,0.0,0900,37.2,177,Below
0.786,0900,0.236,0900,44.9,79,Above
0.786,0900,0.236,0900,1.3,272,Below
0.786,0900,0.382,0900,2.5,298,Above
0.786,0900,0.382,0900,30.9,168,Below
0.786,0900,0.5,0900,73.2,237,Above
0.786,0900,0.5,0900,5.0,12,Below
0.786,0900,0.618,0900,64.0,170,Above
0.786,0900,0.618,0900,70.0,259,Below
0.786,0900,0.786,0900,66.6,292,Above
0.786,0900,0.786,0900,83.0,250,Below
0.786,0900,1.0,0900,90.2,222,Above
0.786,0900,1.0,0900,47.9,28,Below
0.786,1000,-1.0,1000,11.0,152,Above
0.786,1000,-1.0,1000,72.8,114,Below
0.786,1000,-0.786,1000,24.9,124,Above
0.786,1000,-0.786,1000,86.5,275,Below
0.786,1000,-0.618,1000,28.3,99,Above
0.786,1000,-0.618,1000,82.0,46,Below
0.786,1000,-0.5,1000,83.7,251,Above
0.786,1000,-0.5,1000,23.2,23,Below
0.786,1000,-0.382,1000,22.1,226,Above
0.786,1000,-0.382,1000,59.9,97,Below
0.786,1000,-0.236,1000,66.4,71,Above
0.786,1000,-0.236,1000,79.9,110,Below
0.786,1000,0.0,1000,38.7,18,Above
0.786,1000,0.0,1000,99.4,210,Below
0.786,1000,0.236,1000,27.7,181,Above
0.786,1000,0.236,1000,63.4,289,Below
0.786,1000,0.382,1000,77.1,6,Above
0.786,1000,0.382,1000,94.1,232,Below
0.786,1000,0.5,1000,59.6,279,Above
0.786,1000,0.5,1000,77.2,137,Below
0.786,1000,0.618,1000,65.0,163,Above
0.786,1000,0.618,1000,70.9,153,Below
0.786,1000,0.786,1000,6.5,7,Above
0.786,1000,0.786,1000,11.1,1,Below
0.786,1000,1.0,1000,79.8,243,Above
0.786,1000,1.0,1000,91.6,102,Below
0.786,1100,-1.0,1100,12.3,229,Above
0.786,1100,-1.0,1100,29.6,199,Below
0.786,1100,-0.786,1100,86.8,30,Above
0.786,1100,-0.786,1100,61.6,205,Below
0.786,1100,-0.618,1100,90.3,249,Above
0.786,1100,-0.618,1100,75.4,78,Below
0.786,1100,-0.5,1100,13.5,247,Above
0.786,1100,-0.5,1100,48.1,224,Below
0.786,1100,-0.382,1100,7.8,283,Above
0.786,1100,-0.382,1100,99.9,49,Below
0.786,1100,-0.236,1100,17.9,185,Above
0.786,1100,-0.236,1100,58.5,213,Below
0.786,1100,0.0,1100,40.0,91,Above
0.786,1100,0.0,1100,54.4,223,Below
0.786,1100,0.236,1100,7.6,150,Above
0.786,1100,0.236,1100,96.2,191,Below
0.786,1100,0.382,1100,14.0,38,Above
0.786,1100,0.382,1100,87.3,162,Below
0.786,1100,0.5,1100,18.7,142,Above
0.786,1100,0.5,1100,43.9,43,Below
0.786,1100,0.618,1100,5.0,167,Above
0.786,1100,0.618,1100,32.5,197,Below
0.786,1100,0.786,1100,78.9,113,Above
0.786,1100,0.786,1100,90.0,185,Below
0.786,1100,1.0,1100,59.3,150,Above
0.786,1100,1.0,1100,95.6,298,Below
0.786,1200,-1.0,1200,66.3,43,Above
0.786,1200,-1.0,1200,41.3,189,Below
0.786,1200,-0.786,1200,84.6,81,Above
0.786,1200,-0.786,1200,63.4,207,Below
0.786,1200,-0.618,1200,66.9,227,Above
0.786,1200,-0.618,1200,5.1,72,Below
0.786,1200,-0.5,1200,63.4,280,Above
0.786,1200,-0.5,1200,31.4,230,Below
0.786,1200,-0.382,1200,5.0,279,Above
0.786,1200,-0.382,1200,89.3,29,Below
0.786,1200,-0.236,1200,48.0,69,Above
0.786,1200,-0.236,1200,39.2,165,Below
0.786,1200,0.0,1200,92.7,223,Above
0.786,1200,0.0,1200,80.3,134,Below
0.786,1200,0.236,1200,94.5,88,Above
0.786,1200,0.236,1200,81.5,163,Below
0.786,1200,0.382,1200,9.7,61,Above
0.786,1200,0.382,1200,40.1,115,Below
0.786,1200,0.5,1200,92.0,218,Above
0.786,1200,0.5,1200,50.0,283,Below
0.786,1200,0.618,1200,69.6,1,Above
0.786,1200,0.618,1200,91.5,90,Below
0.786,1200,0.786,1200,55.3,120,Above
0.786,1200,0.786,1200,85.2,198,Below
0.786,1200,1.0,1200,50.2,295,Above
0.786,1200,1.0,1200,36.4,199,Below
0.786,1300,-1.0,1300,59.5,173,Above
0.786,1300,-1.0,1300,49.8,189,Below
0.786,1300,-0.786,1300,48.4,232,Above
0.786,1300,-0.786,1300,31.6,286,Below
0.786,1300,-0.618,1300,21.6,185,Above
0.786,1300,-0.618,1300,71.0,247,Below
0.786,1300,-0.5,1300,82.7,173,Above
0.786,1300,-0.5,1300,17.2,108,Below
0.786,1300,-0.382,1300,85.6,2,Above
0.786,1300,-0.382,1300,28.2,14,Below
0.786,1300,-0.236,1300,90.5,277,Above
0.786,1300,-0.236,1300,86.5,215,Below
0.786,1300,0.0,1300,10.4,98,Above
0.786,1300,0.0,1300,62.0,197,Below
0.786,1300,0.236,1300,75.2,143,Above
0.786,1300,0.236,1300,27.2,37,Below
0.786,1300,0.382,1300,70.8,129,Above
0.786,1300,0.382,1300,16.8,133,Below
0.786,1300,0.5,1300,32.2,296,Above
0.786,1300,0.5,1300,90.2,54,Below
0.786,1300,0.618,1300,72.2,82,Above
0.786,1300,0.618,1300,37.0,13,Below
0.786,1300,0.786,1300,9.5,234,Above
0.786,1300,0.786,1300,32.1,222,Below
0.786,1300,1.0,1300,11.5,205,Above
0.786,1300,1.0,1300,19.8,213,Below
0.786,1400,-1.0,1400,7.0,265,Above
0.786,1400,-1.0,1400,73.9,246,Below
0.786,1400,-0.786,1400,33.1,21,Above
0.786,1400,-0.786,1400,64.5,228,Below
0.786,1400,-0.618,1400,72.8,66,Above
0.786,1400,-0.618,1400,57.3,216,Below
0.786,1400,-0.5,1400,29.7,176,Above
0.786,1400,-0.5,1400,23.6,278,Below
0.786,1400,-0.382,1400,21.0,129,Above
0.786,1400,-0.382,1400,7.9,243,Below
0.786,1400,-0.236,1400,94.1,222,Above
0.786,1400,-0.236,1400,19.0,147,Below
0.786,1400,0.0,1400,74.5,282,Above
0.786,1400,0.0,1400,14.6,73,Below
0.786,1400,0.236,1400,6.3,88,Above
0.786,1400,0.236,1400,37.3,53,Below
0.786,1400,0.382,1400,15.6,274,Above
0.786,1400,0.382,1400,57.1,208,Below
0.786,1400,0.5,1400,8.7,253,Above
0.786,1400,0.5,1400,42.9,271,Below
0.786,1400,0.618,1400,79.5,154,Above
0.786,1400,0.618,1400,3.7,120,Below
0.786,1400,0.786,1400,0.3,268,Above
0.786,1400,0.786,1400,12.8,120,Below
0.786,1400,1.0,1400,58.1,25,Above
0.786,1400,1.0,1400,28.6,150,Below
0.786,1500,-1.0,1500,48.1,100,Above
0.786,1500,-1.0,1500,4.0,77,Below
0.786,1500,-0.786,1500,51.4,53,Above
0.786,1500,-0.786,1500,90.9,207,Below
0.786,1500,-0.618,1500,56.2,12,Above
0.786,1500,-0.618,1500,84.2,104,Below
0.786,1500,-0.5,1500,89.7,153,Above
0.786,1500,-0.5,1500,62.0,98,Below
0.786,1500,-0.382,1500,18.2,50,Above
0.786,1500,-0.382,1500,73.1,297,Below
0.786,1500,-0.236,1500,58.4,163,Above
0.786,1500,-0.236,1500,36.8,147,Below
0.786,1500,0.0,1500,81.1,16,Above
0.786,1500,0.0,1500,82.8,251,Below
0.786,1500,0.236,1500,88.9,227,Above
0.786,1500,0.236,1500,82.7,77,Below
0.786,1500,0.382,1500,58.2,61,Above
0.786,1500,0.382,1500,23.0,235,Below
0.786,1500,0.5,1500,22.6,206,Above
0.786,1500,0.5,1500,5.8,60,Below
0.786,1500,0.618,1500,24.4,295,Above
0.786,1500,0.618,1500,90.5,202,Below
0.786,1500,0.786,1500,80.0,77,Above
0.786,1500,0.786,1500,17.2,197,Below
0.786,1500,1.0,1500,53.6,298,Above
0.786,1500,1.0,1500,67.0,266,Below
0.786,1600,-1.0,1600,47.3,155,Above
0.786,1600,-1.0,1600,94.3,257,Below
0.786,1600,-0.786,1600,83.3,53,Above
0.786,1600,-0.786,1600,34.7,175,Below
0.786,1600,-0.618,1600,94.9,216,Above
0.786,1600,-0.618,1600,35.9,8,Below
0.786,1600,-0.5,1600,75.1,148,Above
0.786,1600,-0.5,1600,91.8,113,Below
0.786,1600,-0.382,1600,60.6,213,Above
0.786,1600,-0.382,1600,74.1,195,Below
0.786,1600,-0.236,1600,50.8,246,Above
0.786,1600,-0.236,1600,19.9,21,Below
0.786,1600,0.0,1600,79.7,225,Above
0.786,1600,0.0,1600,11.4,188,Below
0.786,1600,0.236,1600,34.8,46,Above
0.786,1600,0.236,1600,88.3,53,Below
0.786,1600,0.382,1600,39.8,195,Above
0.786,1600,0.382,1600,2.3,59,Below
0.786,1600,0.5,1600,40.4,133,Above
0.786,1600,0.5,1600,26.5,150,Below
0.786,1600,0.618,1600,43.9,248,Above
0.786,1600,0.618,1600,11.1,135,Below
0.786,1600,0.786,1600,24.5,159,Above
0.786,1600,0.786,1600,88.5,219,Below
0.786,1600,1.0,1600,81.5,261,Above
0.786,1600,1.0,1600,49.8,136,Below
1.0,OPEN,-1.0,OPEN,59.9,8,Above
1.0,OPEN,-1.0,OPEN,44.7,19,Below
1.0,OPEN,-0.786,OPEN,57.5,121,Above
1.0,OPEN,-0.786,OPEN,97.3,27,Below
1.0,OPEN,-0.618,OPEN,62.1,198,Above
1.0,OPEN,-0.618,OPEN,83.9,212,Below
1.0,OPEN,-0.5,OPEN,4.9,106,Above
1.0,OPEN,-0.5,OPEN,33.5,238,Below
1.0,OPEN,-0.382,OPEN,42.6,215,Above
1.0,OPEN,-0.382,OPEN,89.9,182,Below
1.0,OPEN,-0.236,OPEN,23.7,288,Above
1.0,OPEN,-0.236,OPEN,31.1,186,Below
1.0,OPEN,0.0,OPEN,20.8,276,Above
1.0,OPEN,0.0,OPEN,51.6,214,Below
1.0,OPEN,0.236,OPEN,67.7,130,Above
1.0,OPEN,0.236,OPEN,41.5,164,Below
1.0,OPEN,0.382,OPEN,5.9,146,Above
1.0,OPEN,0.382,OPEN,23.4,278,Below
1.0,OPEN,0.5,OPEN,88.5,144,Above
1.0,OPEN,0.5,OPEN,2.6,87,Below
1.0,OPEN,0.618,OPEN,3.2,192,Above
1.0,OPEN,0.618,OPEN,47.8,85,Below
1.0,OPEN,0.786,OPEN,85.8,95,Above
1.0,OPEN,0.786,OPEN,34.1,38,Below
1.0,OPEN,1.0,OPEN,14.3,244,Above
1.0,OPEN,1.0,OPEN,65.0,83,Below
1.0,0900,-1.0,0900,30.3,185,Above
1.0,0900,-1.0,0900,68.3,95,Below
1.0,0900,-0.786,0900,53.3,15,Above
1.0,0900,-0.786,0900,25.2,63,Below
1.0,0900,-0.618,0900,55.9,247,Above
1.0,0900,-0.618,0900,18.8,234,Below
1.0,0900,-0.5,0900,18.3,146,Above
1.0,0900,-0.5,0900,5.4,130,Below
1.0,0900,-0.382,0900,90.5,282,Above
1.0,0900,-0.382,0900,17.3,113,Below
1.0,0900,-0.236,0900,24.5,169,Above
1.0,0900,-0.236,0900,57.2,92,Below
1.0,0900,0.0,0900,63.1,136,Above
1.0,0900,0.0,0900,74.1,45,Below
1.0,0900,0.236,0900,34.4,81,Above
1.0,0900,0.236,0900,80.9,247,Below
1.0,0900,0.382,0900,13.1,81,Above
1.0,0900,0.382,0900,76.8,138,Below
1.0,0900,0.5,0900,87.5,246,Above
1.0,0900,0.5,0900,56.8,109,Below
