trigger_level,trigger_hour,goal_level,goal_hour,percent_complete,raw_count,direction
0.786,1200,0.0,OPEN,21,29,Above
0.786,1200,0.0,1600,71,802,Below
0.786,1200,0.236,1400,97,834,Above
0.786,1200,0.236,1600,4,64,Below
0.786,1200,0.382,1300,7,281,Above
0.786,1200,0.382,OPEN,47,637,Below
0.786,1200,0.5,1300,21,140,Above
0.786,1200,0.5,1100,53,791,Below
0.786,1200,0.618,1600,81,504,Above
0.786,1200,0.618,OPEN,81,588,Below
0.786,1200,1.0,1600,64,740,Above
0.786,1200,1.0,OPEN,26,980,Below
0.786,1300,-1.0,1000,4,592,Above
0.786,1300,-1.0,1000,56,385,Below
0.786,1300,-0.786,1100,75,167,Above
0.786,1300,-0.786,1600,36,652,Below
0.786,1300,-0.618,0900,40,176,Above
0.786,1300,-0.618,1200,22,288,Below
0.786,1300,-0.5,1000,15,18,Above
0.786,1300,-0.5,OPEN,63,61,Below
0.786,1300,-0.382,OPEN,37,621,Above
0.786,1300,-0.382,1000,17,200,Below
0.786,1300,-0.236,1500,8,662,Above
0.786,1300,-0.236,1100,54,630,Below
0.786,1300,0.0,1100,32,673,Above
0.786,1300,0.0,1100,9,365,Below
0.786,1300,0.236,0900,74,661,Above
0.786,1300,0.236,1200,93,501,Below
0.786,1300,0.382,1600,62,861,Above
0.786,1300,0.382,1600,11,414,Below
0.786,1300,0.5,1600,10,329,Above
0.786,1300,0.5,1600,49,711,Below
0.786,1300,0.618,OPEN,98,637,Above
0.786,1300,0.618,OPEN,13,266,Below
0.786,1300,1.0,1500,24,452,Above
0.786,1300,1.0,1600,68,398,Below
0.786,1400,-1.0,1400,98,156,Above
0.786,1400,-1.0,0900,8,639,Below
0.786,1400,-0.786,0900,15,298,Above
0.786,1400,-0.786,1600,13,266,Below
0.786,1400,-0.618,1500,15,216,Above
0.786,1400,-0.618,1000,54,408,Below
0.786,1400,-0.5,0900,71,427,Above
0.786,1400,-0.5,1000,26,83,Below
0.786,1400,-0.382,1500,86,506,Above
0.786,1400,-0.382,1100,91,544,Below
0.786,1400,-0.236,1200,13,456,Above
0.786,1400,-0.236,1100,92,330,Below
0.786,1400,0.0,OPEN,62,745,Above
0.786,1400,0.0,1400,89,858,Below
0.786,1400,0.236,1100,86,201,Above
0.786,1400,0.236,0900,78,790,Below
0.786,1400,0.382,1500,18,673,Above
0.786,1400,0.382,1300,10,196,Below
0.786,1400,0.5,1600,14,787,Above
0.786,1400,0.5,1600,26,965,Below
0.786,1400,0.618,OPEN,51,649,Above
0.786,1400,0.618,1200,16,360,Below
0.786,1400,1.0,1300,92,219,Above
0.786,1400,1.0,1200,69,113,Below
0.786,1500,-1.0,1400,77,949,Above
0.786,1500,-1.0,1100,73,63,Below
0.786,1500,-0.786,1400,78,40,Above
0.786,1500,-0.786,1400,57,114,Below
0.786,1500,-0.618,1200,27,167,Above
0.786,1500,-0.618,1200,66,763,Below
0.786,1500,-0.5,1500,51,110,Above
0.786,1500,-0.5,1600,75,845,Below
0.786,1500,-0.382,1500,91,800,Above
0.786,1500,-0.382,1500,43,991,Below
0.786,1500,-0.236,OPEN,50,451,Above
0.786,1500,-0.236,OPEN,15,287,Below
0.786,1500,0.0,0900,56,583,Above
0.786,1500,0.0,0900,81,848,Below
0.786,1500,0.236,1300,89,593,Above
0.786,1500,0.236,1400,29,368,Below
0.786,1500,0.382,1600,31,95,Above
0.786,1500,0.382,1400,8,808,Below
0.786,1500,0.5,1000,8,278,Above
0.786,1500,0.5,1100,34,798,Below
0.786,1500,0.618,1600,33,489,Above
0.786,1500,0.618,1500,34,792,Below
0.786,1500,1.0,1200,95,783,Above
0.786,1500,1.0,1100,96,809,Below
0.786,1600,-1.0,1200,82,234,Above
0.786,1600,-1.0,1000,97,201,Below
0.786,1600,-0.786,1100,14,399,Above
0.786,1600,-0.786,1100,72,878,Below
0.786,1600,-0.618,0900,97,943,Above
0.786,1600,-0.618,1400,91,646,Below
0.786,1600,-0.5,1200,50,82,Above
0.786,1600,-0.5,1300,55,708,Below
0.786,1600,-0.382,1500,77,869,Above
0.786,1600,-0.382,1000,12,308,Below
0.786,1600,-0.236,1000,18,158,Above
0.786,1600,-0.236,1500,23,547,Below
0.786,1600,0.0,1100,81,501,Above
0.786,1600,0.0,1100,28,282,Below
0.786,1600,0.236,1100,43,582,Above
0.786,1600,0.236,1000,73,418,Below
0.786,1600,0.382,OPEN,1,98,Above
0.786,1600,0.382,1500,69,803,Below
0.786,1600,0.5,1600,98,548,Above
0.786,1600,0.5,OPEN,17,703,Below
0.786,1600,0.618,1400,60,249,Above
0.786,1600,0.618,1100,2,512,Below
0.786,1600,1.0,1000,40,686,Above
0.786,1600,1.0,1300,14,529,Below
1.0,OPEN,-1.0,1400,82,577,Above
1.0,OPEN,-1.0,OPEN,9,623,Below
1.0,OPEN,-0.786,1200,40,348,Above
1.0,OPEN,-0.786,1000,94,208,Below
1.0,OPEN,-0.618,1400,30,701,Above
1.0,OPEN,-0.618,1600,87,491,Below
1.0,OPEN,-0.5,1500,22,569,Above
1.0,OPEN,-0.5,1600,5,559,Below
1.0,OPEN,-0.382,1200,99,804,Above
1.0,OPEN,-0.382,1100,56,794,Below
1.0,OPEN,-0.236,1600,70,996,Above
1.0,OPEN,-0.236,1300,78,631,Below
1.0,OPEN,0.0,1600,91,801,Above
1.0,OPEN,0.0,1500,3,634,Below
1.0,OPEN,0.236,OPEN,17,564,Above
1.0,OPEN,0.236,1600,92,624,Below
1.0,OPEN,0.382,1600,58,552,Above
1.0,OPEN,0.382,1400,2,895,Below
1.0,OPEN,0.5,1600,13,451,Above
1.0,OPEN,0.5,1500,14,11,Below
1.0,OPEN,0.618,1400,77,841,Above
1.0,OPEN,0.618,1500,99,635,Below
1.0,OPEN,0.786,1300,26,174,Above
1.0,OPEN,0.786,1400,93,100,Below
1.0,0900,-1.0,OPEN,62,216,Above
1.0,0900,-1.0,1600,3,166,Below
1.0,0900,-0.786,0900,0,756,Above
1.0,0900,-0.786,OPEN,85,404,Below
1.0,0900,-0.618,1200,35,577,Above
1.0,0900,-0.618,1300,12,274,Below
1.0,0900,-0.5,1300,0,639,Above
1.0,0900,-0.5,1500,76,735,Below
1.0,0900,-0.382,1200,30,991,Above
1.0,0900,-0.382,0900,46,868,Below
1.0,0900,-0.236,1200,77,649,Above
1.0,0900,-0.236,0900,57,813,Below
1.0,0900,0.0,0900,63,976,Above
1.0,0900,0.0,1200,80,935,Below
1.0,0900,0.236,OPEN,59,406,Above
1.0,0900,0.236,OPEN,64,248,Below
1.0,0900,0.382,OPEN,37,34,Above
1.0,0900,0.382,1600,40,167,Below
1.0,0900,0.5,1500,48,57,Above
1.0,0900,0.5,1500,48,440,Below
1.0,0900,0.618,1200,64,277,Above
1.0,0900,0.618,1600,87,911,Below
1.0,0900,0.786,OPEN,64,802,Above
1.0,0900,0.786,1000,31,499,Below
1.0,1000,-1.0,0900,48,668,Above
1.0,1000,-1.0,1500,1,850,Below
1.0,1000,-0.786,1100,16,965,Above
1.0,1000,-0.786,OPEN,60,794,Below
1.0,1000,-0.618,1100,75,453,Above
1.0,1000,-0.618,1600,49,652,Below
1.0,1000,-0.5,OPEN,49,973,Above
1.0,1000,-0.5,OPEN,49,302,Below
1.0,1000,-0.382,1400,79,148,Above
1.0,1000,-0.382,1500,19,239,Below
1.0,1000,-0.236,0900,63,383,Above
1.0,1000,-0.236,1500,64,97,Below
1.0,1000,0.0,OPEN,72,735,Above
1.0,1000,0.0,1000,88,485,Below
1.0,1000,0.236,1600,26,223,Above
1.0,1000,0.236,1200,98,190,Below
1.0,1000,0.382,1400,73,89,Above
1.0,1000,0.382,1100,3,996,Below
1.0,1000,0.5,1100,88,680,Above
1.0,1000,0.5,1300,35,959,Below
1.0,1000,0.618,1000,16,502,Above
1.0,1000,0.618,1000,21,126,Below
1.0,1000,0.786,OPEN,26,558,Above
1.0,1000,0.786,1200,34,653,Below
1.0,1100,-1.0,1100,25,898,Above
1.0,1100,-1.0,OPEN,18,131,Below
1.0,1100,-0.786,1300,44,675,Above
1.0,1100,-0.786,1500,57,72,Below
1.0,1100,-0.618,1100,27,458,Above
1.0,1100,-0.618,0900,42,430,Below
1.0,1100,-0.5,1300,16,689,Above
1.0,1100,-0.5,1600,84,966,Below
1.0,1100,-0.382,0900,76,468,Above
1.0,1100,-0.382,1600,71,436,Below
1.0,1100,-0.236,1000,80,481,Above
1.0,1100,-0.236,1000,29,662,Below
1.0,1100,0.0,1000,6,914,Above
1.0,1100,0.0,1300,53,625,Below
1.0,1100,0.236,1400,81,582,Above
1.0,1100,0.236,0900,1,187,Below
1.0,1100,0.382,OPEN,74,552,Above
1.0,1100,0.382,OPEN,77,89,Below
1.0,1100,0.5,1200,6,905,Above
1.0,1100,0.5,OPEN,79,796,Below
1.0,1100,0.618,OPEN,89,143,Above
1.0,1100,0.618,OPEN,72,571,Below
1.0,1100,0.786,1400,94,789,Above
1.0,1100,0.786,1200,53,895,Below
1.0,1200,-1.0,1100,99,68,Above
1.0,1200,-1.0,1500,2,835,Below
1.0,1200,-0.786,OPEN,54,578,Above
1.0,1200,-0.786,1100,38,99,Below
1.0,1200,-0.618,OPEN,54,566,Above
1.0,1200,-0.618,1200,20,988,Below
1.0,1200,-0.5,1100,51,347,Above
1.0,1200,-0.5,1500,66,634,Below
1.0,1200,-0.382,1100,78,846,Above
1.0,1200,-0.382,1100,27,958,Below
1.0,1200,-0.236,1100,50,702,Above
1.0,1200,-0.236,1000,78,794,Below
1.0,1200,0.0,1500,73,696,Above
1.0,1200,0.0,OPEN,22,795,Below
1.0,1200,0.236,1200,34,841,Above
1.0,1200,0.236,OPEN,57,488,Below
1.0,1200,0.382,1200,2,76,Above
1.0,1200,0.382,1600,82,294,Below
1.0,1200,0.5,1100,32,109,Above
1.0,1200,0.5,OPEN,13,740,Below
1.0,1200,0.618,1000,21,185,Above
1.0,1200,0.618,1600,86,862,Below
1.0,1200,0.786,1200,22,461,Above
1.0,1200,0.786,1200,42,744,Below
1.0,1300,-1.0,1000,25,50,Above
1.0,1300,-1.0,1600,37,609,Below
1.0,1300,-0.786,1000,28,768,Above
1.0,1300,-0.786,1300,64,765,Below
1.0,1300,-0.618,OPEN,18,695,Above
1.0,1300,-0.618,OPEN,21,343,Below
1.0,1300,-0.5,OPEN,56,900,Above
1.0,1300,-0.5,1400,76,506,Below
1.0,1300,-0.382,1400,50,879,Above
1.0,1300,-0.382,1200,32,682,Below
1.0,1300,-0.236,1600,69,680,Above
1.0,1300,-0.236,1100,45,874,Below
1.0,1300,0.0,1600,9,481,Above
1.0,1300,0.0,1000,94,598,Below
1.0,1300,0.236,1100,58,891,Above
1.0,1300,0.236,1000,33,442,Below
1.0,1300,0.382,OPEN,86,630,Above
1.0,1300,0.382,1200,97,257,Below
1.0,1300,0.5,1400,66,582,Above
1.0,1300,0.5,1300,23,712,Below
1.0,1300,0.618,0900,60,672,Above
1.0,1300,0.618,1200,95,321,Below
1.0,1300,0.786,1200,6,106,Above
1.0,1300,0.786,1500,91,646,Below
1.0,1400,-1.0,1100,78,957,Above
1.0,1400,-1.0,OPEN,33,974,Below
1.0,1400,-0.786,0900,68,815,Above
1.0,1400,-0.786,1100,25,906,Below
1.0,1400,-0.618,OPEN,38,575,Above
1.0,1400,-0.618,1100,32,209,Below
1.0,1400,-0.5,1400,15,926,Above
1.0,1400,-0.5,0900,89,96,Below
1.0,1400,-0.382,1100,61,808,Above
1.0,1400,-0.382,OPEN,41,21,Below
1.0,1400,-0.236,1000,72,652,Above
1.0,1400,-0.236,1000,89,658,Below
1.0,1400,0.0,0900,15,481,Above
1.0,1400,0.0,1000,77,902,Below
1.0,1400,0.236,0900,97,490,Above
1.0,1400,0.236,0900,23,466,Below
1.0,1400,0.382,1200,70,633,Above
1.0,1400,0.382,1300,18,610,Below
1.0,1400,0.5,1200,74,426,Above
1.0,1400,0.5,1100,38,393,Below
1.0,1400,0.618,1200,71,819,Above
1.0,1400,0.618,1600,8,802,Below
1.0,1400,0.786,1000,96,267,Above
1.0,1400,0.786,1600,19,499,Below
1.0,1500,-1.0,OPEN,92,335,Above
1.0,1500,-1.0,1100,88,495,Below
1.0,1500,-0.786,1000,93,93,Above
1.0,1500,-0.786,0900,86,316,Below
1.0,1500,-0.618,1100,25,449,Above
1.0,1500,-0.618,OPEN,63,273,Below
1.0,1500,-0.5,1600,94,430,Above
1.0,1500,-0.5,1100,96,420,Below
1.0,1500,-0.382,1500,85,649,Above
1.0,1500,-0.382,1400,98,46,Below
1.0,1500,-0.236,1400,32,40,Above
1.0,1500,-0.236,1500,11,20,Below
1.0,1500,0.0,1600,71,553,Above
1.0,1500,0.0,1300,37,709,Below
1.0,1500,0.236,1100,97,28,Above
1.0,1500,0.236,OPEN,83,193,Below
1.0,1500,0.382,1100,9,601,Above
1.0,1500,0.382,1100,90,869,Below
1.0,1500,0.5,1000,96,505,Above
1.0,1500,0.5,1600,20,287,Below
1.0,1500,0.618,OPEN,8,466,Above
1.0,1500,0.618,1500,43,822,Below
1.0,1500,0.786,OPEN,79,923,Above
1.0,1500,0.786,1300,0,213,Below
1.0,1600,-1.0,1200,40,960,Above
1.0,1600,-1.0,0900,58,601,Below
1.0,1600,-0.786,OPEN,48,859,Above
1.0,1600,-0.786,1500,82,447,Below
1.0,1600,-0.618,1200,2,34,Above
1.0,1600,-0.618,1000,54,689,Below
1.0,1600,-0.5,1200,81,699,Above
1.0,1600,-0.5,0900,94,554,Below
1.0,1600,-0.382,1300,56,240,Above
1.0,1600,-0.382,1200,40,656,Below
1.0,1600,-0.236,1600,62,377,Above
1.0,1600,-0.236,1300,31,559,Below
1.0,1600,0.0,OPEN,15,829,Above
1.0,1600,0.0,1600,63,868,Below
1.0,1600,0.236,1500,12,849,Above
1.0,1600,0.236,1600,4,277,Below
1.0,1600,0.382,OPEN,2,748,Above
1.0,1600,0.382,1500,85,571,Below
1.0,1600,0.5,0900,8,498,Above
1.0,1600,0.5,1400,49,38,Below
1.0,1600,0.618,OPEN,90,621,Above
1.0,1600,0.618,1000,55,235,Below
1.0,1600,0.786,1000,68,663,Above
1.0,1600,0.786,0900,22,615,Below
